ID,Funcionario_ID,PDI_ID,Area,Lideranca,Data_Inicio,Data_Conclusao_Planejada,Data_Conclusao_Real,Status,Aderencia_Percentual,Evolucao_Competencias
2582,1699,430,Tecnologia,Líder 44,2023-06-30,2023-09-28,2023-11-03,Concluído,96.41,9.53
2583,1699,50,Tecnologia,Líder 1,2024-05-06,2024-12-31,2024-12-31,Concluído,72.55,6.36
2584,1700,196,Atendimento,Líder 47,2023-05-06,2024-01-31,2023-06-28,Concluído,87.92,7.02
2585,1700,177,Atendimento,Líder 24,2024-05-16,2024-12-31,,Em Andamento,53.78,7.4
2586,1701,159,Gente & Gestão,Líder 40,2024-10-27,2024-12-31,2024-12-31,Concluído,82.47,7.04
2587,1701,184,Gente & Gestão,Líder 12,2024-09-20,2024-12-31,2024-12-31,Concluído,83.75,8.38
2588,1701,339,Gente & Gestão,Líder 20,2024-02-29,2024-06-28,2024-08-06,Concluído,89.24,8.42
2589,1702,85,Suporte,Líder 40,2024-01-04,2024-08-31,2024-08-01,Concluído,77.09,6.05
2590,1702,123,Suporte,Líder 47,2024-08-27,2024-12-31,2024-11-24,Concluído,82.33,6.51
2591,1702,77,Suporte,Líder 12,2024-11-03,2024-12-31,2024-12-31,Concluído,99.82,8.05
2592,1703,18,Suporte,Líder 42,2024-06-07,2024-10-05,2024-10-26,Concluído,78.51,7.24
2593,1703,239,Suporte,Líder 48,2023-12-23,2024-05-21,2024-07-04,Concluído,85.2,9.7
2594,1705,300,Produto,Líder 42,2024-08-13,2024-12-31,,Em Andamento,65.78,5.21
2595,1705,423,Produto,Líder 44,2024-04-28,2024-12-31,2024-07-09,Concluído,80.39,9.62
2596,1705,190,Produto,Líder 35,2024-01-20,2024-09-16,,Em Andamento,73.44,4.94
2597,1706,363,Tecnologia,Líder 21,2024-11-04,2024-12-31,2024-12-31,Concluído,82.94,7.86
2598,1706,120,Tecnologia,Líder 5,2024-11-04,2024-12-31,,Em Andamento,24.63,5.88
2599,1706,316,Tecnologia,Líder 50,2024-12-16,2024-12-31,2024-12-27,Concluído,87.8,9.95
2600,1709,156,Suporte,Líder 44,2024-06-08,2024-12-31,2024-08-20,Concluído,78.5,8.66
2601,1709,147,Suporte,Líder 9,2024-12-07,2024-12-31,,Cancelado,3.15,3.27
2602,1710,301,Inovação,Líder 2,2024-10-16,2024-12-31,,Em Andamento,20.13,4.31
2603,1710,370,Inovação,Líder 6,2023-12-05,2024-11-29,,Em Andamento,49.99,7.52
2604,1712,104,Suporte,Líder 42,2024-02-27,2024-09-24,,Em Andamento,73.68,5.48
2605,1713,394,Inovação,Líder 12,2024-11-19,2024-12-31,2024-12-31,Concluído,71.91,9.95
2606,1713,155,Inovação,Líder 21,2024-11-26,2024-12-31,,Em Andamento,45.94,5.1
2607,1713,318,Inovação,Líder 1,2024-08-13,2024-12-31,2024-12-31,Concluído,98.65,6.78
2608,1714,58,Suporte,Líder 38,2023-05-31,2024-03-26,2023-10-05,Concluído,82.96,6.8
2609,1714,433,Suporte,Líder 4,2024-07-28,2024-12-31,2024-12-21,Concluído,90.02,9.4
2610,1716,296,Financeiro,Líder 8,2023-05-21,2023-12-17,2023-08-06,Concluído,85.92,9.94
2611,1716,36,Financeiro,Líder 37,2024-11-16,2024-12-31,,Cancelado,21.3,4.36
2612,1717,434,Vendas,Líder 11,2023-04-26,2024-03-21,,Em Andamento,53.81,6.24
2613,1717,272,Vendas,Líder 7,2022-05-05,2022-09-02,2022-06-09,Concluído,73.86,8.46
2614,1718,278,Produto,Líder 40,2024-02-15,2024-12-31,2024-03-16,Concluído,70.1,6.0
2615,1719,348,Operações,Líder 36,2023-08-22,2024-02-18,,Em Andamento,76.22,4.66
2616,1719,49,Operações,Líder 6,2023-11-25,2024-07-22,2024-03-01,Concluído,93.0,6.62
2617,1719,280,Operações,Líder 38,2024-07-03,2024-12-31,2024-12-31,Concluído,99.06,8.11
2618,1720,318,Financeiro,Líder 17,2024-06-26,2024-10-24,2024-11-15,Concluído,83.04,6.84
2619,1722,271,Comercial,Líder 43,2024-02-02,2024-06-01,2024-04-11,Concluído,88.11,9.08
2620,1723,343,Operações,Líder 48,2023-09-03,2024-06-29,,Em Andamento,39.38,4.35
2621,1723,281,Operações,Líder 34,2023-12-26,2024-04-24,2024-01-05,Concluído,94.3,9.64
2622,1724,109,Suporte,Líder 21,2023-11-03,2024-02-01,2024-03-03,Concluído,80.32,9.16
2623,1724,417,Suporte,Líder 27,2023-12-13,2024-09-08,2024-07-25,Concluído,76.33,8.79
2624,1724,310,Suporte,Líder 39,2023-10-02,2024-09-26,2024-11-24,Concluído,94.89,9.5
2625,1725,164,Inovação,Líder 35,2024-06-23,2024-12-31,2024-12-31,Concluído,92.18,6.12
2626,1725,357,Inovação,Líder 46,2024-04-04,2024-12-31,2024-11-09,Concluído,82.99,6.54
2627,1725,95,Inovação,Líder 10,2024-05-08,2024-12-31,2024-12-31,Concluído,97.89,6.07
2628,1728,267,Gente & Gestão,Líder 21,2024-06-13,2024-12-31,2024-10-30,Concluído,72.65,8.0
2629,1728,417,Gente & Gestão,Líder 14,2024-12-31,2024-12-31,,Em Andamento,68.61,6.86
2630,1728,355,Gente & Gestão,Líder 49,2024-12-08,2024-12-31,2024-12-31,Concluído,75.54,8.5
2631,1730,412,Atendimento,Líder 45,2024-12-11,2024-12-31,2024-12-31,Concluído,93.32,7.05
2632,1732,497,Atendimento,Líder 4,2024-10-05,2024-12-31,,Cancelado,6.81,5.27
2633,1733,466,Operações,Líder 13,2024-10-22,2024-12-31,2024-12-31,Concluído,99.45,6.46
2634,1733,131,Operações,Líder 36,2024-12-30,2024-12-31,2024-12-31,Concluído,97.8,7.4
2635,1733,219,Operações,Líder 4,2024-10-23,2024-12-31,2024-12-31,Concluído,95.0,6.54
2636,1734,46,Suporte,Líder 28,2024-06-03,2024-09-01,2024-09-24,Concluído,83.46,6.55
2637,1735,230,Operações,Líder 23,2024-12-20,2024-12-31,2024-12-31,Concluído,89.31,8.17
2638,1735,322,Operações,Líder 42,2024-11-12,2024-12-31,2024-12-22,Concluído,92.01,7.9
2639,1735,361,Operações,Líder 4,2024-10-04,2024-12-31,2024-12-31,Concluído,83.82,9.41
2640,1736,118,Gente & Gestão,Líder 49,2024-07-11,2024-11-08,,Cancelado,24.37,2.93
2641,1736,168,Gente & Gestão,Líder 49,2024-09-29,2024-12-31,2024-11-30,Concluído,81.24,6.64
2642,1736,205,Gente & Gestão,Líder 27,2024-12-16,2024-12-31,,Em Andamento,77.37,5.84
2643,1737,386,Produto,Líder 18,2024-11-08,2024-12-31,,Cancelado,9.89,4.14
2644,1737,114,Produto,Líder 5,2024-11-17,2024-12-31,,Em Andamento,20.2,4.36
2645,1737,254,Produto,Líder 30,2024-11-23,2024-12-31,2024-12-05,Concluído,82.29,8.33
2646,1739,207,Qualidade,Líder 19,2023-12-09,2024-11-03,2024-12-17,Concluído,93.25,7.6
2647,1739,34,Qualidade,Líder 12,2023-10-20,2024-02-17,,Cancelado,23.71,5.23
2648,1739,305,Qualidade,Líder 41,2023-11-03,2024-08-29,2024-01-06,Concluído,86.7,6.57
2649,1740,73,Financeiro,Líder 30,2024-01-11,2024-12-06,2024-11-27,Concluído,72.93,9.83
2650,1741,231,Comercial,Líder 45,2024-12-30,2024-12-31,2024-12-31,Concluído,80.09,8.95
2651,1744,208,Tecnologia,Líder 36,2024-09-18,2024-12-31,2024-11-21,Concluído,93.07,6.66
2652,1744,291,Tecnologia,Líder 30,2024-10-17,2024-12-31,,Cancelado,35.98,4.78
2653,1744,19,Tecnologia,Líder 6,2024-10-08,2024-12-31,2024-10-15,Concluído,90.76,6.21
2654,1745,219,Atendimento,Líder 48,2024-09-20,2024-12-31,2024-12-31,Concluído,71.07,9.43
2655,1745,41,Atendimento,Líder 18,2024-06-02,2024-12-31,2024-11-24,Concluído,70.05,7.23
2656,1747,64,Gente & Gestão,Líder 32,2024-04-14,2024-10-11,2024-06-27,Concluído,89.76,6.31
2657,1747,446,Gente & Gestão,Líder 30,2024-10-08,2024-12-31,,Cancelado,14.74,5.89
2658,1747,55,Gente & Gestão,Líder 5,2024-10-13,2024-12-31,2024-12-31,Concluído,74.63,7.21
2659,1748,81,Tecnologia,Líder 42,2022-11-26,2023-04-25,2023-04-26,Concluído,90.8,7.22
2660,1748,5,Tecnologia,Líder 25,2024-04-06,2024-10-03,2024-11-01,Concluído,95.1,6.97
2661,1749,367,Marketing,Líder 48,2024-03-29,2024-12-31,2024-09-04,Concluído,89.53,7.41
2662,1750,468,Comercial,Líder 50,2023-10-22,2024-03-20,,Cancelado,26.91,2.11
2663,1752,500,Produto,Líder 31,2024-11-26,2024-12-31,2024-12-31,Concluído,99.49,7.35
2664,1753,369,Operações,Líder 5,2024-10-14,2024-12-31,2024-11-14,Concluído,70.84,6.88
2665,1753,405,Operações,Líder 26,2024-11-03,2024-12-31,,Em Andamento,38.47,7.38
2666,1754,448,Marketing,Líder 21,2024-11-16,2024-12-31,2024-12-31,Concluído,71.68,8.63
2667,1755,403,Comercial,Líder 3,2024-07-26,2024-11-23,2024-10-30,Concluído,93.95,7.89
2668,1755,200,Comercial,Líder 32,2023-04-21,2024-01-16,2023-06-28,Concluído,88.91,8.47
2669,1755,498,Comercial,Líder 15,2024-08-02,2024-12-31,2024-12-31,Concluído,93.61,6.07
2670,1757,464,Financeiro,Líder 45,2024-06-21,2024-12-31,2024-12-31,Concluído,78.2,9.03
2671,1758,221,Operações,Líder 37,2022-09-07,2023-08-03,,Em Andamento,62.45,5.64
2672,1760,169,Gente & Gestão,Líder 20,2024-12-30,2024-12-31,,Em Andamento,48.87,4.24
2673,1760,103,Gente & Gestão,Líder 9,2024-12-30,2024-12-31,2024-12-31,Concluído,78.79,8.89
2674,1761,256,Marketing,Líder 34,2024-02-17,2024-12-31,2024-06-22,Concluído,79.02,9.79
2675,1762,39,Qualidade,Líder 36,2024-12-01,2024-12-31,2024-12-31,Concluído,72.4,6.69
2676,1762,419,Qualidade,Líder 33,2024-10-10,2024-12-31,2024-12-31,Concluído,85.77,8.14
2677,1763,409,Atendimento,Líder 45,2022-10-09,2023-07-06,2023-05-07,Concluído,71.21,7.28
2678,1764,329,Atendimento,Líder 46,2024-12-12,2024-12-31,2024-12-31,Concluído,89.53,6.66
2679,1766,138,Atendimento,Líder 22,2023-02-06,2023-10-04,,Em Andamento,30.86,6.45
2680,1767,256,Operações,Líder 26,2024-11-12,2024-12-31,,Em Andamento,20.96,7.31
2681,1767,140,Operações,Líder 7,2023-10-11,2024-07-07,2024-03-17,Concluído,90.5,9.09
2682,1768,485,Atendimento,Líder 46,2024-01-21,2024-07-19,,Em Andamento,69.04,6.18
2683,1768,368,Atendimento,Líder 41,2023-11-09,2024-10-04,,Em Andamento,46.31,6.4
2684,1768,449,Atendimento,Líder 11,2022-11-19,2023-06-17,2023-03-15,Concluído,97.69,7.63
2685,1769,80,Qualidade,Líder 43,2024-03-25,2024-06-23,2024-05-09,Concluído,96.87,7.32
2686,1771,234,Gente & Gestão,Líder 11,2023-02-14,2023-12-11,2023-08-23,Concluído,83.47,6.65
2687,1771,483,Gente & Gestão,Líder 14,2022-08-31,2022-12-29,2022-10-16,Concluído,82.73,6.91
2688,1771,174,Gente & Gestão,Líder 1,2024-06-22,2024-11-19,2024-08-03,Concluído,85.57,7.67
2689,1772,256,Inovação,Líder 30,2024-07-01,2024-12-31,2024-08-02,Concluído,74.77,9.22
2690,1772,414,Inovação,Líder 32,2023-11-04,2024-07-31,2024-08-07,Concluído,75.32,9.32
2691,1773,361,Tecnologia,Líder 24,2023-10-15,2024-01-13,2024-02-02,Concluído,88.92,9.26
2692,1773,346,Tecnologia,Líder 17,2024-08-25,2024-12-31,2024-11-07,Concluído,81.91,6.86
2693,1773,490,Tecnologia,Líder 29,2024-10-18,2024-12-31,2024-10-20,Concluído,88.71,7.41
2694,1775,221,Suporte,Líder 22,2023-12-14,2024-04-12,2024-05-17,Concluído,84.47,6.88
2695,1775,364,Suporte,Líder 5,2023-12-12,2024-12-06,2024-02-21,Concluído,87.54,9.94
2696,1775,202,Suporte,Líder 24,2023-12-23,2024-11-17,2024-05-23,Concluído,72.86,8.9
2697,1778,420,Produto,Líder 12,2024-09-14,2024-12-13,2024-10-03,Concluído,95.5,6.47
2698,1778,180,Produto,Líder 32,2024-11-21,2024-12-31,2024-11-30,Concluído,92.54,6.66
2699,1779,183,Inovação,Líder 14,2024-05-17,2024-12-31,2024-05-20,Concluído,76.74,7.6
2700,1779,143,Inovação,Líder 47,2024-08-16,2024-12-31,,Em Andamento,62.65,4.59
2701,1781,323,Comercial,Líder 26,2024-05-29,2024-12-31,2024-06-29,Concluído,94.86,9.4
2702,1781,280,Comercial,Líder 3,2024-08-25,2024-12-23,2024-10-06,Concluído,99.31,9.56
2703,1784,221,Operações,Líder 41,2024-07-21,2024-12-31,,Em Andamento,25.22,7.49
2704,1784,283,Operações,Líder 10,2024-12-29,2024-12-31,,Cancelado,25.23,5.02
2705,1784,338,Operações,Líder 11,2024-01-30,2024-11-25,,Em Andamento,54.29,6.25
2706,1785,427,Atendimento,Líder 35,2024-03-04,2024-08-01,,Em Andamento,46.39,4.32
2707,1785,442,Atendimento,Líder 14,2024-10-22,2024-12-31,2024-12-31,Concluído,94.1,9.59
2708,1785,500,Atendimento,Líder 8,2024-06-14,2024-11-11,2024-10-10,Concluído,78.7,6.56
2709,1786,199,Marketing,Líder 6,2022-12-15,2023-10-11,,Em Andamento,59.73,7.89
2710,1786,348,Marketing,Líder 48,2024-12-07,2024-12-31,2024-12-31,Concluído,86.46,9.23
2711,1786,217,Marketing,Líder 8,2024-07-04,2024-12-31,,Cancelado,28.18,5.5
2712,1787,470,Financeiro,Líder 39,2023-04-02,2023-07-01,2023-08-02,Concluído,71.42,9.15
2713,1787,435,Financeiro,Líder 19,2023-12-07,2024-07-04,2024-02-27,Concluído,85.99,7.45
2714,1787,180,Financeiro,Líder 37,2023-03-06,2023-08-03,,Em Andamento,64.6,4.14
2715,1788,181,Comercial,Líder 24,2024-12-30,2024-12-31,2024-12-31,Concluído,75.84,7.56
2716,1788,60,Comercial,Líder 23,2024-10-26,2024-12-31,,Em Andamento,61.98,7.27
2717,1788,273,Comercial,Líder 16,2024-11-01,2024-12-31,,Em Andamento,35.08,6.02
2718,1789,98,Comercial,Líder 4,2024-08-25,2024-12-31,2024-09-26,Concluído,96.2,8.15
2719,1789,431,Comercial,Líder 36,2024-09-11,2024-12-31,,Em Andamento,31.17,7.9
2720,1789,308,Comercial,Líder 49,2024-06-16,2024-11-13,2024-07-19,Concluído,72.09,8.13
2721,1790,111,Operações,Líder 13,2023-02-09,2024-02-04,2024-02-12,Concluído,85.23,7.61
2722,1790,327,Operações,Líder 14,2023-12-11,2024-11-05,2023-12-31,Concluído,71.78,7.08
2723,1790,388,Operações,Líder 46,2024-01-15,2024-04-14,2024-06-07,Concluído,77.17,7.66
2724,1791,25,Qualidade,Líder 50,2024-02-01,2024-05-01,,Cancelado,39.56,5.5
2725,1791,441,Qualidade,Líder 16,2024-05-17,2024-12-31,2024-08-07,Concluído,71.14,9.53
2726,1793,293,Produto,Líder 11,2023-11-29,2024-02-27,2024-01-06,Concluído,80.21,7.91
2727,1793,204,Produto,Líder 43,2023-11-14,2024-04-12,2024-03-02,Concluído,74.6,8.3
2728,1793,230,Produto,Líder 5,2023-08-22,2024-04-18,2023-09-20,Concluído,77.46,8.2
2729,1795,289,Comercial,Líder 18,2023-11-17,2024-11-11,2024-06-07,Concluído,91.23,7.03
2730,1795,17,Comercial,Líder 38,2024-09-23,2024-12-31,,Em Andamento,25.37,5.06
2731,1796,341,Inovação,Líder 50,2023-04-12,2024-02-06,2024-01-24,Concluído,86.32,7.23
2732,1797,440,Tecnologia,Líder 33,2024-10-09,2024-12-31,,Cancelado,2.69,5.31
2733,1797,444,Tecnologia,Líder 22,2022-11-21,2023-09-17,2023-10-28,Concluído,84.24,9.22
2734,1797,204,Tecnologia,Líder 35,2022-05-14,2023-02-08,2022-11-24,Concluído,77.68,9.0
2735,1798,264,Gente & Gestão,Líder 9,2024-11-01,2024-12-31,2024-12-21,Concluído,96.76,8.98
2736,1798,186,Gente & Gestão,Líder 45,2024-11-09,2024-12-31,,Em Andamento,37.18,5.06
2737,1801,327,Marketing,Líder 30,2022-05-09,2022-12-05,2022-11-17,Concluído,73.2,6.27
2738,1802,403,Financeiro,Líder 18,2022-11-24,2023-04-23,,Em Andamento,54.22,4.6
2739,1802,77,Financeiro,Líder 12,2023-05-28,2024-01-23,2023-08-09,Concluído,88.46,7.75
2740,1802,426,Financeiro,Líder 4,2022-12-26,2023-08-23,,Em Andamento,74.75,7.62
2741,1803,469,Produto,Líder 3,2024-11-22,2024-12-31,2024-12-31,Concluído,80.38,6.77
2742,1803,165,Produto,Líder 28,2024-12-05,2024-12-31,2024-12-31,Concluído,87.15,8.94
2743,1803,409,Produto,Líder 43,2024-10-31,2024-12-31,2024-12-31,Concluído,88.47,7.75
2744,1804,121,Atendimento,Líder 39,2023-08-08,2024-02-04,2024-03-04,Concluído,95.41,9.42
2745,1805,233,Atendimento,Líder 12,2023-11-28,2024-08-24,2024-05-10,Concluído,96.29,7.65
2746,1805,220,Atendimento,Líder 20,2024-06-18,2024-12-31,,Em Andamento,55.74,5.34
2747,1806,495,Financeiro,Líder 3,2024-06-01,2024-12-31,,Em Andamento,65.22,7.27
2748,1806,481,Financeiro,Líder 32,2024-06-04,2024-12-31,,Em Andamento,40.49,4.91
2749,1807,239,Financeiro,Líder 27,2024-12-27,2024-12-31,,Cancelado,33.36,4.04
2750,1809,111,Atendimento,Líder 43,2024-02-14,2024-07-13,,Em Andamento,60.64,4.87
2751,1809,1,Atendimento,Líder 12,2024-09-29,2024-12-31,2024-10-03,Concluído,88.28,6.32
2752,1810,90,Comercial,Líder 5,2024-09-09,2024-12-31,2024-10-26,Concluído,99.41,7.68
2753,1812,81,Comercial,Líder 21,2023-10-24,2024-06-20,2023-11-22,Concluído,92.48,9.88
2754,1812,144,Comercial,Líder 34,2024-05-26,2024-11-22,2024-10-24,Concluído,90.93,8.18
2755,1812,432,Comercial,Líder 1,2024-09-21,2024-12-31,2024-10-29,Concluído,76.12,6.83
2756,1814,128,Inovação,Líder 38,2024-01-03,2024-12-28,,Cancelado,18.28,3.21
2757,1815,372,Qualidade,Líder 49,2023-02-04,2023-08-03,2023-08-22,Concluído,98.11,9.65
2758,1815,43,Qualidade,Líder 14,2023-12-31,2024-05-29,2024-05-14,Concluído,92.38,7.41
2759,1815,486,Qualidade,Líder 8,2022-11-11,2023-04-10,2023-02-25,Concluído,83.89,9.85
2760,1816,442,Gente & Gestão,Líder 49,2024-11-09,2024-12-31,2024-12-31,Concluído,71.13,9.78
2761,1817,273,Marketing,Líder 35,2022-05-21,2023-01-16,,Em Andamento,48.79,6.95
2762,1817,273,Marketing,Líder 17,2022-09-30,2023-06-27,2022-12-12,Concluído,89.99,7.95
2763,1818,50,Gente & Gestão,Líder 40,2024-11-24,2024-12-31,2024-12-31,Concluído,78.13,9.63
2764,1818,441,Gente & Gestão,Líder 40,2024-04-26,2024-12-31,2024-12-31,Concluído,79.59,6.43
2765,1818,476,Gente & Gestão,Líder 6,2024-01-05,2024-04-04,2024-05-06,Concluído,85.79,7.75
2766,1820,323,Atendimento,Líder 17,2023-07-09,2023-11-06,2023-09-29,Concluído,77.46,7.68
2767,1821,50,Produto,Líder 49,2022-12-10,2023-03-10,2023-04-17,Concluído,71.3,8.88
2768,1821,10,Produto,Líder 47,2024-01-09,2024-09-05,2024-06-15,Concluído,96.6,8.61
2769,1821,405,Produto,Líder 33,2024-10-19,2024-12-31,,Em Andamento,35.48,7.46
2770,1822,476,Tecnologia,Líder 11,2023-11-17,2024-08-13,,Cancelado,38.25,5.0
2771,1825,314,Marketing,Líder 43,2024-04-19,2024-09-16,2024-08-19,Concluído,81.61,9.04
2772,1827,493,Produto,Líder 9,2024-10-25,2024-12-31,2024-12-31,Concluído,80.88,7.19
2773,1827,121,Produto,Líder 21,2023-06-10,2024-06-04,,Em Andamento,73.35,7.14
2774,1828,464,Marketing,Líder 32,2024-04-25,2024-09-22,,Em Andamento,48.69,6.67
2775,1829,209,Comercial,Líder 30,2023-12-29,2024-07-26,,Em Andamento,71.49,6.52
2776,1829,48,Comercial,Líder 9,2023-06-18,2024-06-12,,Em Andamento,46.17,4.75
2777,1832,309,Gente & Gestão,Líder 1,2023-06-25,2023-11-22,2023-08-14,Concluído,82.93,6.38
2778,1833,246,Operações,Líder 13,2024-02-09,2024-05-09,2024-02-29,Concluído,84.04,7.54
2779,1833,105,Operações,Líder 2,2024-05-28,2024-11-24,2024-09-18,Concluído,79.89,6.24
2780,1835,31,Comercial,Líder 25,2022-07-27,2023-04-23,,Cancelado,18.97,3.73
2781,1835,240,Comercial,Líder 37,2024-11-06,2024-12-31,,Cancelado,17.72,4.22
2782,1836,365,Inovação,Líder 40,2023-06-12,2024-02-07,2023-10-26,Concluído,90.29,9.46
2783,1836,35,Inovação,Líder 9,2022-11-18,2023-06-16,,Cancelado,25.37,4.92
2784,1836,229,Inovação,Líder 6,2024-08-06,2024-12-31,2024-10-13,Concluído,85.38,6.59
2785,1837,271,Comercial,Líder 2,2024-11-07,2024-12-31,2024-12-23,Concluído,98.55,8.82
2786,1838,173,Atendimento,Líder 22,2024-02-25,2024-05-25,2024-04-29,Concluído,86.31,6.8
2787,1839,134,Qualidade,Líder 48,2024-11-20,2024-12-31,,Cancelado,27.68,3.75
2788,1839,336,Qualidade,Líder 17,2024-11-30,2024-12-31,,Cancelado,17.0,5.28
2789,1839,491,Qualidade,Líder 36,2024-09-19,2024-12-31,2024-12-31,Concluído,87.8,7.36
2790,1843,131,Marketing,Líder 15,2024-04-27,2024-09-24,2024-06-21,Concluído,76.34,7.75
2791,1843,317,Marketing,Líder 43,2023-07-20,2024-01-16,2023-08-08,Concluído,78.5,6.34
2792,1843,246,Marketing,Líder 16,2022-09-28,2023-09-23,2023-08-09,Concluído,93.85,6.69
2793,1844,72,Vendas,Líder 38,2024-06-28,2024-12-31,2024-09-04,Concluído,79.41,7.8
2794,1845,156,Financeiro,Líder 45,2024-10-23,2024-12-31,,Cancelado,16.72,5.38
2795,1845,188,Financeiro,Líder 45,2024-11-03,2024-12-31,,Cancelado,4.27,3.34
2796,1845,102,Financeiro,Líder 15,2024-06-02,2024-12-31,,Em Andamento,45.87,4.59
2797,1847,157,Suporte,Líder 10,2024-05-28,2024-10-25,2024-08-03,Concluído,70.22,7.88
2798,1847,156,Suporte,Líder 37,2024-03-26,2024-12-31,2024-12-31,Concluído,91.77,8.88
2799,1847,337,Suporte,Líder 44,2023-12-29,2024-08-25,2024-08-20,Concluído,80.03,8.7
2800,1848,89,Inovação,Líder 19,2024-09-12,2024-12-31,,Em Andamento,28.12,6.51
2801,1848,40,Inovação,Líder 36,2024-12-24,2024-12-31,2024-12-31,Concluído,97.11,6.87
2802,1849,245,Comercial,Líder 5,2024-09-15,2024-12-31,2024-12-31,Concluído,99.4,7.32
2803,1850,463,Gente & Gestão,Líder 33,2024-09-09,2024-12-31,2024-12-31,Concluído,70.34,9.93
2804,1850,348,Gente & Gestão,Líder 35,2024-05-19,2024-12-31,2024-08-31,Concluído,73.03,9.83
2805,1850,22,Gente & Gestão,Líder 33,2023-07-28,2024-04-23,2024-06-01,Concluído,71.59,6.6
2806,1851,256,Financeiro,Líder 23,2024-07-02,2024-12-31,2024-08-29,Concluído,76.3,9.4
2807,1851,341,Financeiro,Líder 38,2024-04-15,2024-12-31,,Cancelado,28.92,3.84
2808,1852,373,Comercial,Líder 42,2024-07-24,2024-10-22,2024-12-17,Concluído,87.37,7.79
2809,1852,111,Comercial,Líder 26,2024-09-28,2024-12-31,2024-11-14,Concluído,90.81,8.3
2810,1853,19,Gente & Gestão,Líder 10,2024-10-15,2024-12-31,,Em Andamento,58.56,5.97
2811,1853,424,Gente & Gestão,Líder 5,2024-07-21,2024-11-18,2024-10-31,Concluído,72.46,9.14
2812,1855,226,Suporte,Líder 31,2024-09-23,2024-12-31,,Em Andamento,29.41,5.65
2813,1857,241,Suporte,Líder 43,2024-07-02,2024-12-31,2024-11-08,Concluído,82.13,7.73
2814,1857,249,Suporte,Líder 29,2024-05-20,2024-12-31,2024-09-01,Concluído,72.34,9.62
2815,1858,240,Suporte,Líder 1,2024-02-16,2024-11-12,2024-05-25,Concluído,88.03,6.94
2816,1859,433,Atendimento,Líder 36,2024-11-27,2024-12-31,2024-12-31,Concluído,97.97,9.98
2817,1860,282,Operações,Líder 20,2024-07-13,2024-12-31,2024-08-21,Concluído,77.88,9.63
2818,1860,360,Operações,Líder 24,2024-12-24,2024-12-31,2024-12-31,Concluído,98.87,7.4
2819,1861,113,Inovação,Líder 40,2023-03-30,2024-02-23,2024-04-15,Concluído,99.38,9.61
2820,1863,19,Qualidade,Líder 2,2024-12-10,2024-12-31,,Cancelado,19.69,5.66
2821,1863,54,Qualidade,Líder 18,2024-11-25,2024-12-31,2024-12-31,Concluído,99.03,6.92
2822,1864,483,Qualidade,Líder 7,2023-10-29,2024-04-26,2024-06-08,Concluído,76.06,9.04
2823,1864,414,Qualidade,Líder 17,2024-11-21,2024-12-31,,Em Andamento,40.24,7.5
2824,1864,254,Qualidade,Líder 41,2024-10-02,2024-12-31,,Em Andamento,45.89,7.5
2825,1865,19,Inovação,Líder 31,2024-05-28,2024-12-31,2024-08-26,Concluído,79.77,9.29
2826,1866,234,Produto,Líder 11,2024-04-02,2024-09-29,,Em Andamento,47.06,7.94
2827,1866,117,Produto,Líder 10,2024-09-18,2024-12-31,2024-12-31,Concluído,85.14,6.82
2828,1866,108,Produto,Líder 19,2024-09-02,2024-12-31,2024-12-23,Concluído,92.31,7.38
2829,1867,470,Marketing,Líder 28,2023-02-25,2024-02-20,2023-05-24,Concluído,86.97,6.13
2830,1867,1,Marketing,Líder 26,2024-10-15,2024-12-31,2024-10-16,Concluído,89.89,8.39
2831,1867,470,Marketing,Líder 40,2022-09-28,2023-05-26,,Em Andamento,68.72,7.63
2832,1869,479,Produto,Líder 12,2024-11-21,2024-12-31,2024-11-21,Concluído,88.46,9.21
2833,1869,431,Produto,Líder 32,2022-11-21,2023-03-21,,Em Andamento,44.1,5.71
2834,1869,62,Produto,Líder 10,2024-01-05,2024-05-04,2024-06-29,Concluído,86.97,6.26
2835,1870,116,Suporte,Líder 27,2024-03-24,2024-10-20,,Em Andamento,78.63,6.71
2836,1871,24,Atendimento,Líder 45,2024-06-03,2024-12-31,,Em Andamento,74.21,4.21
2837,1872,267,Financeiro,Líder 17,2024-10-25,2024-12-31,2024-12-31,Concluído,97.08,9.75
2838,1872,489,Financeiro,Líder 13,2024-11-28,2024-12-31,2024-12-31,Concluído,88.48,8.8
