ID,Funcionario_ID,Data_Pesquisa,NPS_Lideranca,Resultado_Pesquisa_Clima,Alertas_Comportamentais
4269,2222,2024-06-01,4,5.64,Isolamento da equipe
4270,1420,2024-06-01,5,5.24,
4271,1425,2024-06-01,3,8.63,
4272,1577,2024-06-01,0,7.52,
4273,1682,2024-06-01,8,7.15,
4274,12,2024-06-01,1,5.35,
4275,1546,2024-06-01,4,7.16,
4276,649,2024-06-01,0,7.77,
4277,2625,2024-06-01,5,5.26,
4278,905,2024-06-01,1,6.46,
4279,424,2024-06-01,0,5.01,
4280,2795,2024-06-01,2,5.1,
4281,2016,2024-06-01,7,6.32,
4282,20,2024-06-01,5,8.82,
4283,801,2024-06-01,1,6.98,
4284,972,2024-06-01,5,5.16,
4285,2183,2024-06-01,4,8.67,Desmotivação observada
4286,2404,2024-06-01,0,8.45,
4287,722,2024-06-01,8,7.91,
4288,2315,2024-06-01,2,6.73,Desmotivação observada
4289,1051,2024-06-01,8,8.93,
4290,2635,2024-06-01,9,8.6,
4291,822,2024-06-01,10,9.3,
4292,2718,2024-06-01,4,5.21,
4293,539,2024-06-01,7,5.89,
4294,739,2024-06-01,8,7.57,
4295,1564,2024-06-01,1,5.18,
4296,2580,2024-06-01,5,7.38,
4297,339,2024-06-01,10,5.16,
4298,2568,2024-06-01,8,8.83,
4299,750,2024-06-01,1,9.09,
4300,2621,2024-06-01,3,7.09,
4301,1871,2024-06-01,6,5.78,
4302,1487,2024-06-01,5,5.19,
4303,2150,2024-06-01,6,7.34,
4304,1169,2024-06-01,10,5.22,
4305,2162,2024-06-01,2,7.02,Isolamento da equipe
4306,1681,2024-06-01,4,8.8,
4307,785,2024-06-01,2,8.99,
4308,1071,2024-06-01,0,7.75,Conflitos interpessoais
4309,518,2024-06-01,8,6.51,
4310,2591,2024-06-01,10,5.73,
4311,2078,2024-06-01,10,8.05,
4312,1771,2024-06-01,6,8.62,
4313,2613,2024-06-01,0,5.04,
4314,255,2024-06-01,2,5.75,
4315,1411,2024-06-01,3,7.08,
4316,91,2024-06-01,5,5.86,
4317,773,2024-06-01,1,6.51,
4318,1541,2024-06-01,10,9.14,
4319,2818,2024-06-01,6,9.26,
4320,668,2024-06-01,6,7.61,
4321,1869,2024-06-01,5,8.78,
4322,664,2024-06-01,2,6.19,Isolamento da equipe
4323,715,2024-06-01,4,7.14,
4324,2879,2024-06-01,0,8.0,
4325,375,2024-06-01,0,5.73,
4326,2427,2024-06-01,7,8.31,
4327,2445,2024-06-01,8,8.46,
4328,2945,2024-06-01,7,9.26,
4329,1109,2024-06-01,6,5.85,
4330,2902,2024-06-01,3,6.03,
4331,322,2024-06-01,3,7.62,
4332,963,2024-06-01,2,7.62,
4333,1545,2024-06-01,6,5.24,
4334,2280,2024-06-01,9,8.04,
4335,712,2024-06-01,8,9.09,
4336,1581,2024-06-01,2,8.81,
4337,1100,2024-06-01,9,6.6,
4338,1762,2024-06-01,0,6.57,
4339,1896,2024-06-01,9,7.3,
4340,1106,2024-06-01,0,5.45,
4341,1627,2024-06-01,4,5.08,
4342,2387,2024-06-01,3,7.29,
4343,2524,2024-06-01,1,5.02,
4344,2473,2024-06-01,4,5.44,
4345,656,2024-06-01,1,6.43,
4346,1796,2024-06-01,2,6.28,
4347,3000,2024-06-01,7,8.68,
4348,1403,2024-06-01,0,7.2,
4349,632,2024-06-01,6,7.72,
4350,2451,2024-06-01,8,6.63,
4351,1183,2024-06-01,0,7.08,
4352,1639,2024-06-01,9,6.86,Falta de comunicação
4353,2745,2024-06-01,3,6.27,Falta de comunicação
4354,1840,2024-06-01,4,6.34,
4355,2367,2024-06-01,6,7.12,
4356,1806,2024-06-01,0,6.69,
4357,1186,2024-06-01,0,7.66,
4358,1847,2024-06-01,8,6.08,
4359,2741,2024-06-01,4,6.62,
4360,1041,2024-06-01,0,8.14,
4361,2935,2024-06-01,5,9.41,
4362,1454,2024-06-01,9,6.78,
4363,2544,2024-06-01,8,7.5,
4364,768,2024-06-01,4,8.66,
4365,2298,2024-06-01,4,6.0,
4366,487,2024-06-01,4,7.43,
4367,1059,2024-06-01,3,8.16,Falta de comunicação
4368,301,2024-06-01,10,9.22,
4369,289,2024-06-01,3,6.52,
4370,2036,2024-06-01,4,6.57,
4371,2955,2024-06-01,10,5.67,
4372,998,2024-06-01,6,8.06,
4373,107,2024-06-01,7,5.53,
4374,1202,2024-06-01,8,6.17,
4375,989,2024-06-01,4,9.32,
4376,644,2024-06-01,0,5.95,
4377,2844,2024-06-01,6,6.47,
4378,1075,2024-06-01,1,8.76,
4379,2294,2024-06-01,6,7.92,
4380,1074,2024-06-01,0,6.95,
4381,2930,2024-06-01,0,7.75,
4382,2378,2024-06-01,8,9.42,
4383,1603,2024-06-01,2,9.16,
4384,2356,2024-06-01,9,6.21,
4385,1703,2024-06-01,0,7.92,
4386,2872,2024-06-01,9,9.29,
4387,163,2024-06-01,6,8.05,
4388,1208,2024-06-01,7,6.47,
4389,2712,2024-06-01,0,8.88,
4390,257,2024-06-01,0,5.28,
4391,1332,2024-06-01,5,5.56,
4392,787,2024-06-01,10,5.74,
4393,2278,2024-06-01,4,9.11,
4394,1607,2024-06-01,8,9.32,Isolamento da equipe
4395,528,2024-06-01,8,8.28,
4396,1118,2024-06-01,4,8.94,
4397,2841,2024-06-01,4,5.15,
4398,2505,2024-06-01,3,8.65,
4399,29,2024-06-01,9,6.06,
4400,1274,2024-06-01,0,7.48,
4401,1011,2024-06-01,5,5.7,
4402,912,2024-06-01,2,5.66,
4403,1695,2024-06-01,2,8.45,
4404,1907,2024-06-01,2,6.16,
4405,51,2024-06-01,8,7.4,
4406,2341,2024-06-01,8,8.21,
4407,1198,2024-06-01,9,7.85,
4408,1015,2024-06-01,8,6.22,
4409,1356,2024-06-01,5,5.79,
4410,2937,2024-06-01,0,8.07,
4411,1845,2024-06-01,1,8.81,
4412,1825,2024-06-01,0,6.54,Desmotivação observada
4413,1991,2024-06-01,9,6.36,
4414,627,2024-06-01,7,8.83,
4415,1177,2024-06-01,9,5.94,
4416,1643,2024-06-01,4,6.29,
4417,222,2024-06-01,10,8.36,
4418,1801,2024-06-01,4,5.79,
4419,2102,2024-06-01,7,9.11,
4420,2507,2024-06-01,2,8.85,
4421,520,2024-06-01,1,7.61,
4422,2762,2024-06-01,5,6.06,
4423,2866,2024-06-01,10,5.45,
4424,1230,2024-06-01,2,9.28,
4425,2305,2024-06-01,10,7.57,
4426,1770,2024-06-01,8,9.11,
4427,2699,2024-06-01,8,7.53,
4428,1261,2024-06-01,1,6.8,
4429,2495,2024-06-01,8,5.81,
4430,1136,2024-06-01,0,5.11,
4431,2235,2024-06-01,8,6.5,
4432,1922,2024-06-01,6,7.2,Falta de comunicação
4433,2223,2024-06-01,1,6.5,
4434,2080,2024-06-01,5,6.98,
4435,571,2024-06-01,6,7.77,
4436,1099,2024-06-01,9,6.64,
4437,2939,2024-06-01,7,5.69,
4438,2907,2024-06-01,7,5.25,
4439,1245,2024-06-01,4,5.95,Falta de comunicação
4440,2915,2024-06-01,5,7.71,
4441,2369,2024-06-01,1,8.5,
4442,2603,2024-06-01,7,5.7,
4443,1251,2024-06-01,8,5.8,
4444,160,2024-06-01,5,6.05,Falta de comunicação
4445,642,2024-06-01,7,5.53,
4446,667,2024-06-01,8,8.6,
4447,806,2024-06-01,2,8.84,
4448,1492,2024-06-01,6,9.01,
4449,620,2024-06-01,5,7.87,
4450,949,2024-06-01,5,9.21,
4451,1768,2024-06-01,3,7.34,
4452,1338,2024-06-01,0,7.39,
4453,2376,2024-06-01,6,9.08,
4454,2009,2024-06-01,5,9.3,
4455,1415,2024-06-01,0,8.61,
4456,1027,2024-06-01,5,7.66,Baixa participação em reuniões
4457,2228,2024-06-01,8,5.25,
4458,2415,2024-06-01,1,9.16,
4459,386,2024-06-01,0,6.42,
4460,2663,2024-06-01,7,5.78,
4461,1402,2024-06-01,7,5.83,
4462,924,2024-06-01,6,5.52,
4463,1955,2024-06-01,8,7.16,Desmotivação observada
4464,568,2024-06-01,10,7.55,
4465,2484,2024-06-01,10,7.0,
4466,1954,2024-06-01,0,8.23,
4467,2637,2024-06-01,1,6.58,
4468,969,2024-06-01,4,8.99,
4469,106,2024-06-01,0,9.23,
4470,2550,2024-06-01,10,8.08,
4471,414,2024-06-01,2,6.7,
4472,429,2024-06-01,4,5.55,
4473,1484,2024-06-01,1,7.74,Falta de comunicação
4474,1290,2024-06-01,10,7.13,Desmotivação observada
4475,1278,2024-06-01,10,8.51,
4476,689,2024-06-01,6,6.38,
4477,2918,2024-06-01,9,5.76,
4478,1473,2024-06-01,6,8.5,
4479,841,2024-06-01,8,6.24,
4480,1619,2024-06-01,0,7.38,
4481,1363,2024-06-01,0,9.15,
4482,1913,2024-06-01,0,7.35,Isolamento da equipe
4483,508,2024-06-01,0,7.92,
4484,2397,2024-06-01,6,8.38,
4485,964,2024-06-01,8,7.36,
4486,269,2024-06-01,8,8.76,
4487,2714,2024-06-01,0,8.93,
4488,1498,2024-06-01,4,8.89,Conflitos interpessoais
4489,2329,2024-06-01,1,5.88,
4490,2608,2024-06-01,9,8.47,
4491,2066,2024-06-01,9,7.0,
4492,2788,2024-06-01,8,6.86,Desmotivação observada
4493,1967,2024-06-01,6,6.51,
4494,2306,2024-06-01,1,7.96,
4495,2313,2024-06-01,2,7.84,Falta de comunicação
4496,914,2024-06-01,4,8.72,
4497,697,2024-06-01,4,6.46,
4498,1188,2024-06-01,2,8.88,
4499,1370,2024-06-01,7,7.15,
4500,2002,2024-06-01,6,9.36,
4501,494,2024-06-01,2,7.5,
4502,1822,2024-06-01,2,7.24,Baixa participação em reuniões
4503,1868,2024-06-01,6,6.48,
4504,1732,2024-06-01,7,8.45,Falta de comunicação
4505,1635,2024-06-01,7,8.72,
4506,2416,2024-06-01,5,5.59,
4507,1305,2024-06-01,1,7.92,
4508,2380,2024-06-01,3,7.83,
4509,1003,2024-06-01,8,8.83,
4510,2012,2024-06-01,3,8.15,
4511,678,2024-06-01,8,7.81,
4512,902,2024-06-01,3,9.26,
4513,60,2024-06-01,2,5.09,
4514,1602,2024-06-01,5,6.38,
4515,2420,2024-06-01,8,5.12,
4516,1638,2024-06-01,2,8.72,
4517,2707,2024-06-01,2,7.45,Baixa participação em reuniões
4518,793,2024-06-01,6,7.06,
4519,2433,2024-06-01,5,8.33,
4520,483,2024-06-01,1,7.05,
4521,2456,2024-06-01,7,8.81,
4522,1447,2024-06-01,8,9.18,
4523,1535,2024-06-01,9,8.03,
4524,1174,2024-06-01,5,7.06,
4525,62,2024-06-01,2,5.38,
4526,110,2024-06-01,6,8.68,
4527,2665,2024-06-01,9,7.06,
4528,496,2024-06-01,5,5.92,
4529,717,2024-06-01,9,7.93,
4530,141,2024-06-01,2,7.88,
4531,511,2024-06-01,2,8.27,
4532,1024,2024-06-01,10,7.4,
4533,923,2024-06-01,4,5.71,
4534,1734,2024-06-01,0,6.85,
4535,1237,2024-06-01,9,5.12,
4536,780,2024-06-01,10,8.85,
4537,1060,2024-06-01,5,8.95,
4538,2746,2024-06-01,1,8.83,
4539,402,2024-06-01,8,6.39,
4540,2708,2024-06-01,0,6.4,
4541,2482,2024-06-01,7,6.04,
4542,1286,2024-06-01,1,5.09,
4543,134,2024-06-01,1,7.5,
4544,1787,2024-06-01,0,8.81,
4545,1647,2024-06-01,0,9.14,
4546,535,2024-06-01,4,6.59,Desmotivação observada
4547,1552,2024-06-01,2,7.47,
4548,891,2024-06-01,4,6.87,
4549,2136,2024-06-01,6,6.3,
4550,2749,2024-06-01,2,6.49,
4551,203,2024-06-01,5,5.87,Baixa participação em reuniões
4552,140,2024-06-01,8,8.48,
4553,328,2024-06-01,8,8.31,
4554,1609,2024-06-01,8,5.5,Falta de comunicação
4555,2296,2024-06-01,8,9.32,
4556,2661,2024-06-01,6,5.68,
4557,1355,2024-06-01,3,5.44,
4558,2288,2024-06-01,10,8.43,
4559,1931,2024-06-01,7,8.95,
4560,2825,2024-06-01,1,6.27,
4561,1656,2024-06-01,0,9.4,
4562,1710,2024-06-01,7,9.16,
4563,2437,2024-06-01,3,6.21,
4564,287,2024-06-01,3,8.68,Falta de comunicação
4565,459,2024-06-01,0,7.06,
4566,2725,2024-06-01,9,8.85,
4567,1342,2024-06-01,5,9.28,
4568,2623,2024-06-01,6,5.76,
4569,2048,2024-06-01,8,7.1,
4570,1755,2024-06-01,10,6.07,
4571,2187,2024-06-01,8,8.23,
4572,2220,2024-06-01,5,5.9,
4573,1111,2024-06-01,5,5.14,
4574,1579,2024-06-01,8,7.86,
4575,1608,2024-06-01,6,7.05,Desmotivação observada
4576,2177,2024-06-01,4,8.52,
4577,716,2024-06-01,2,5.91,Desmotivação observada
4578,1750,2024-06-01,8,5.18,
4579,71,2024-06-01,5,9.15,Conflitos interpessoais
4580,2040,2024-06-01,9,6.26,
4581,2079,2024-06-01,4,6.84,
4582,1723,2024-06-01,7,5.0,
4583,1448,2024-06-01,1,5.78,
4584,2558,2024-06-01,4,6.83,
4585,2648,2024-06-01,4,8.07,
4586,2492,2024-06-01,0,8.95,
4587,1436,2024-06-01,8,5.45,
4588,875,2024-06-01,2,6.18,Desmotivação observada
4589,1924,2024-06-01,0,5.96,
4590,236,2024-06-01,6,7.0,
4591,2345,2024-06-01,9,8.21,
4592,2816,2024-06-01,10,8.54,
4593,711,2024-06-01,9,8.14,Baixa participação em reuniões
4594,2702,2024-06-01,2,7.5,
4595,2269,2024-06-01,6,6.0,
4596,657,2024-06-01,10,7.78,
4597,659,2024-06-01,4,8.74,
4598,2081,2024-06-01,4,8.79,
4599,597,2024-06-01,9,5.93,
4600,433,2024-06-01,9,7.23,
4601,2463,2024-06-01,8,7.78,
4602,1753,2024-06-01,8,5.21,
4603,1777,2024-06-01,2,6.58,
4604,1095,2024-06-01,0,8.19,
4605,2776,2024-06-01,8,8.54,Baixa participação em reuniões
4606,1828,2024-06-01,5,7.49,
4607,2281,2024-06-01,3,5.93,
4608,2151,2024-06-01,0,7.95,
4609,1610,2024-06-01,4,9.08,
4610,790,2024-06-01,6,9.08,
4611,866,2024-06-01,8,6.56,
4612,846,2024-06-01,1,5.9,
4613,2134,2024-06-01,7,5.9,
4614,581,2024-06-01,0,6.65,
4615,1525,2024-06-01,4,7.95,
4616,2030,2024-06-01,1,9.29,
4617,910,2024-06-01,1,6.35,
4618,2804,2024-06-01,9,6.2,Falta de comunicação
4619,1017,2024-06-01,1,7.29,
4620,1184,2024-06-01,5,8.13,
4621,1306,2024-06-01,0,6.68,
4622,1014,2024-06-01,1,8.44,
4623,304,2024-06-01,9,8.73,
4624,1419,2024-06-01,10,7.52,Baixa participação em reuniões
4625,2607,2024-06-01,10,6.92,
4626,1164,2024-06-01,4,8.43,
4627,2153,2024-06-01,1,7.74,
4628,1268,2024-06-01,8,7.46,
4629,1789,2024-06-01,2,5.48,
4630,916,2024-06-01,6,5.85,
4631,430,2024-06-01,6,8.66,
4632,572,2024-06-01,4,7.95,
4633,985,2024-06-01,9,5.85,Falta de comunicação
4634,1250,2024-06-01,10,7.85,
4635,966,2024-06-01,10,9.1,Isolamento da equipe
4636,2352,2024-06-01,0,8.34,
4637,2399,2024-06-01,1,5.88,
4638,2026,2024-06-01,3,5.07,
4639,178,2024-06-01,6,9.22,
4640,206,2024-06-01,8,6.09,
4641,2156,2024-06-01,6,7.37,
4642,2354,2024-06-01,10,8.06,
4643,1477,2024-06-01,9,6.12,Falta de comunicação
4644,2867,2024-06-01,10,5.95,
4645,1817,2024-06-01,3,9.07,Isolamento da equipe
4646,2632,2024-06-01,5,8.21,
4647,434,2024-06-01,3,6.31,Baixa participação em reuniões
4648,702,2024-06-01,8,6.45,
4649,2644,2024-06-01,1,6.22,
4650,1247,2024-06-01,8,6.36,
4651,935,2024-06-01,9,7.16,
4652,2510,2024-06-01,6,5.22,
4653,382,2024-06-01,7,6.26,
4654,1742,2024-06-01,4,7.0,
4655,76,2024-06-01,7,7.3,
4656,1389,2024-06-01,2,9.45,Desmotivação observada
4657,1865,2024-06-01,5,7.69,Isolamento da equipe
4658,1592,2024-06-01,7,7.22,
4659,177,2024-06-01,6,9.03,
4660,2789,2024-06-01,0,5.44,
4661,2732,2024-06-01,8,5.33,
4662,2122,2024-06-01,1,8.87,
4663,1223,2024-06-01,5,6.19,
4664,2259,2024-06-01,5,8.02,
4665,87,2024-06-01,4,6.04,
4666,1662,2024-06-01,10,5.65,Conflitos interpessoais
4667,1129,2024-06-01,1,7.35,
4668,1018,2024-06-01,7,9.16,
4669,2598,2024-06-01,10,7.43,
4670,1978,2024-06-01,3,5.03,
4671,1450,2024-06-01,4,5.88,
4672,2202,2024-06-01,9,7.26,
4673,532,2024-06-01,7,8.34,
4674,1385,2024-06-01,4,8.91,
4675,78,2024-06-01,7,9.46,
4676,280,2024-06-01,3,6.47,
4677,2989,2024-06-01,6,6.02,
4678,2783,2024-06-01,6,6.14,
4679,1665,2024-06-01,0,5.04,Isolamento da equipe
4680,622,2024-06-01,5,8.79,
4681,284,2024-06-01,2,6.04,
4682,2309,2024-06-01,0,9.39,
4683,139,2024-06-01,8,6.04,
4684,2041,2024-06-01,3,6.06,
4685,695,2024-06-01,9,5.03,
4686,1754,2024-06-01,3,6.4,
4687,1282,2024-06-01,0,5.03,
4688,1130,2024-06-01,0,9.44,
4689,2791,2024-06-01,10,9.22,
4690,1873,2024-06-01,5,7.23,
4691,2765,2024-06-01,3,7.05,
4692,592,2024-06-01,6,7.29,
4693,2476,2024-06-01,3,8.17,
4694,1408,2024-06-01,2,9.12,Isolamento da equipe
4695,2715,2024-06-01,1,6.9,
4696,2697,2024-06-01,10,5.37,
4697,1833,2024-06-01,7,7.25,
4698,1586,2024-06-01,3,7.95,Isolamento da equipe
4699,37,2024-06-01,2,9.48,
4700,2256,2024-06-01,1,8.93,Isolamento da equipe
4701,1125,2024-06-01,1,8.01,
4702,2936,2024-06-01,9,7.73,
4703,176,2024-06-01,3,5.94,
4704,2800,2024-06-01,9,6.63,
4705,2586,2024-06-01,6,8.99,Conflitos interpessoais
4706,1267,2024-06-01,7,5.12,Baixa participação em reuniões
4707,2252,2024-06-01,9,5.37,
4708,2424,2024-06-01,3,6.25,Isolamento da equipe
4709,411,2024-06-01,7,7.16,
4710,2087,2024-06-01,7,8.88,
4711,316,2024-06-01,4,9.48,
4712,357,2024-06-01,7,5.75,
4713,1686,2024-06-01,10,9.19,Isolamento da equipe
4714,1917,2024-06-01,4,5.16,
4715,190,2024-06-01,8,8.67,
4716,1786,2024-06-01,6,7.09,
4717,2526,2024-06-01,3,8.19,Desmotivação observada
4718,2982,2024-06-01,0,7.58,
4719,95,2024-06-01,5,7.41,
4720,1146,2024-06-01,0,7.6,
4721,1613,2024-06-01,10,9.11,
4722,1584,2024-06-01,3,6.84,
4723,1499,2024-06-01,1,6.76,
4724,247,2024-06-01,9,8.33,
4725,2166,2024-06-01,7,9.49,
4726,192,2024-06-01,0,8.17,
4727,871,2024-06-01,5,6.14,
4728,45,2024-06-01,8,7.26,
4729,1785,2024-06-01,4,8.68,
4730,608,2024-06-01,2,9.46,
4731,217,2024-06-01,5,8.34,
4732,447,2024-06-01,10,8.7,
4733,1053,2024-06-01,1,8.89,
4734,2152,2024-06-01,5,6.06,
4735,472,2024-06-01,10,7.59,
4736,892,2024-06-01,3,5.81,
4737,9,2024-06-01,7,7.63,
4738,2161,2024-06-01,8,5.12,
4739,602,2024-06-01,2,6.14,
4740,1631,2024-06-01,4,7.09,
4741,2509,2024-06-01,4,9.18,
4742,288,2024-06-01,7,7.86,
4743,1239,2024-06-01,7,8.17,
4744,2276,2024-06-01,0,6.11,
4745,2494,2024-06-01,4,7.35,
4746,1542,2024-06-01,5,7.54,
4747,145,2024-06-01,8,5.03,
4748,2148,2024-06-01,2,8.47,
4749,2318,2024-06-01,8,7.41,
4750,2960,2024-06-01,7,7.97,Conflitos interpessoais
4751,1852,2024-06-01,10,6.5,
4752,922,2024-06-01,10,7.21,
4753,864,2024-06-01,9,8.6,
4754,1578,2024-06-01,9,8.26,
4755,1045,2024-06-01,8,8.25,Conflitos interpessoais
4756,2709,2024-06-01,3,8.17,
4757,46,2024-06-01,9,6.93,
4758,2758,2024-06-01,4,6.36,
4759,976,2024-06-01,5,5.82,
4760,2076,2024-06-01,6,8.47,
4761,2819,2024-06-01,8,6.77,
4762,1763,2024-06-01,2,7.3,
4763,1595,2024-06-01,3,5.8,
4764,2479,2024-06-01,3,8.9,Falta de comunicação
4765,2240,2024-06-01,0,8.18,
4766,1593,2024-06-01,4,7.6,
4767,417,2024-06-01,10,8.78,
4768,1092,2024-06-01,4,7.28,
4769,1357,2024-06-01,3,6.61,
4770,2594,2024-06-01,1,8.27,
4771,185,2024-06-01,1,7.47,
4772,792,2024-06-01,9,7.72,
4773,135,2024-06-01,9,5.69,
4774,1412,2024-06-01,9,8.96,
4775,1895,2024-06-01,9,9.4,
4776,405,2024-06-01,6,8.92,
4777,2766,2024-06-01,4,7.4,
4778,2924,2024-06-01,3,8.61,
4779,1812,2024-06-01,10,5.59,
4780,628,2024-06-01,0,6.12,Desmotivação observada
4781,1331,2024-06-01,8,5.1,
4782,1651,2024-06-01,7,6.24,
4783,238,2024-06-01,8,6.97,
4784,1173,2024-06-01,6,7.57,
4785,85,2024-06-01,4,6.55,
4786,1469,2024-06-01,4,5.95,Desmotivação observada
4787,2003,2024-06-01,0,8.06,
4788,2123,2024-06-01,0,8.91,Desmotivação observada
4789,2360,2024-06-01,4,7.95,
4790,1257,2024-06-01,5,6.89,
4791,2163,2024-06-01,8,9.18,Isolamento da equipe
4792,1881,2024-06-01,2,8.08,
4793,566,2024-06-01,8,6.34,
4794,2645,2024-06-01,9,5.08,
4795,52,2024-06-01,9,5.01,
4796,1490,2024-06-01,8,6.88,
4797,1508,2024-06-01,1,8.97,
4798,2395,2024-06-01,3,9.24,
4799,1717,2024-06-01,0,5.44,
4800,265,2024-06-01,4,5.68,
4801,593,2024-06-01,3,8.76,
4802,1131,2024-06-01,4,8.82,
4803,1458,2024-06-01,1,6.15,
4804,925,2024-06-01,4,7.91,
4805,239,2024-06-01,3,9.29,
4806,1191,2024-06-01,0,8.25,
4807,6,2024-06-01,6,6.81,Falta de comunicação
4808,1049,2024-06-01,7,5.44,
4809,1709,2024-06-01,10,9.41,
4810,2693,2024-06-01,0,8.02,
4811,2114,2024-06-01,6,5.5,
4812,879,2024-06-01,9,7.08,
4813,2838,2024-06-01,4,5.29,
4814,623,2024-06-01,9,7.25,
4815,851,2024-06-01,6,9.05,
4816,129,2024-06-01,7,8.69,
4817,485,2024-06-01,5,5.07,
4818,165,2024-06-01,8,6.08,
4819,2169,2024-06-01,9,6.47,
4820,666,2024-06-01,7,5.75,
4821,2571,2024-06-01,2,6.68,
4822,970,2024-06-01,1,8.33,
4823,50,2024-06-01,4,6.22,
4824,2852,2024-06-01,10,5.94,
4825,1793,2024-06-01,9,7.86,
4826,2722,2024-06-01,7,6.06,
4827,2770,2024-06-01,10,8.98,
4828,2616,2024-06-01,9,8.4,
4829,754,2024-06-01,6,5.73,
4830,783,2024-06-01,2,7.24,Baixa participação em reuniões
4831,2975,2024-06-01,8,6.76,
4832,2101,2024-06-01,2,5.58,
4833,1089,2024-06-01,8,5.26,
4834,2207,2024-06-01,1,7.55,
4835,1800,2024-06-01,4,6.91,Isolamento da equipe
4836,1466,2024-06-01,7,8.04,Conflitos interpessoais
4837,1561,2024-06-01,6,8.38,Falta de comunicação
4838,1479,2024-06-01,2,8.38,Baixa participação em reuniões
4839,1543,2024-06-01,9,6.3,Conflitos interpessoais
4840,1764,2024-06-01,3,7.48,
4841,65,2024-06-01,3,5.25,
4842,1514,2024-06-01,1,7.27,
4843,297,2024-06-01,7,6.74,
4844,1159,2024-06-01,9,7.17,Falta de comunicação
4845,2565,2024-06-01,8,5.74,
4846,1244,2024-06-01,0,5.53,
4847,1839,2024-06-01,4,5.28,
4848,1195,2024-06-01,4,8.86,
4849,2811,2024-06-01,3,9.35,
4850,266,2024-06-01,0,7.17,
4851,2075,2024-06-01,9,7.88,
4852,2711,2024-06-01,7,5.83,
4853,1864,2024-06-01,10,6.1,
4854,858,2024-06-01,4,6.95,
4855,781,2024-06-01,7,8.44,
4856,2384,2024-06-01,0,5.75,
4857,857,2024-06-01,10,7.62,
4858,1505,2024-06-01,2,7.76,
4859,2186,2024-06-01,4,8.46,
4860,943,2024-06-01,5,6.01,
4861,1990,2024-06-01,4,6.08,
4862,2641,2024-06-01,10,7.75,
4863,1178,2024-06-01,10,5.27,
4864,1992,2024-06-01,2,5.15,
4865,646,2024-06-01,0,8.04,
4866,545,2024-06-01,10,7.0,
4867,2212,2024-06-01,8,9.36,
4868,1600,2024-06-01,3,7.72,Conflitos interpessoais
4869,1826,2024-06-01,1,5.86,
4870,2698,2024-06-01,2,9.44,
4871,112,2024-06-01,0,6.43,
4872,1834,2024-06-01,5,9.29,
4873,2634,2024-06-01,4,8.87,
4874,559,2024-06-01,0,7.05,
4875,700,2024-06-01,8,5.73,
4876,230,2024-06-01,4,5.46,
4877,1001,2024-06-01,7,7.85,
4878,492,2024-06-01,6,6.61,
4879,2564,2024-06-01,1,5.79,
4880,2100,2024-06-01,1,7.01,
4881,1866,2024-06-01,2,8.89,Isolamento da equipe
4882,2784,2024-06-01,5,6.45,
4883,2876,2024-06-01,0,8.66,
4884,1359,2024-06-01,2,8.61,
4885,182,2024-06-01,7,8.94,
4886,655,2024-06-01,4,5.26,
4887,1843,2024-06-01,8,5.89,
4888,282,2024-06-01,2,9.12,
4889,2584,2024-06-01,5,7.22,
4890,1348,2024-06-01,7,7.17,
4891,2406,2024-06-01,5,7.66,
4892,984,2024-06-01,10,7.91,
4893,243,2024-06-01,10,5.23,
4894,831,2024-06-01,9,6.45,
4895,125,2024-06-01,5,8.95,
4896,1181,2024-06-01,4,8.01,
4897,171,2024-06-01,3,8.55,Desmotivação observada
4898,100,2024-06-01,2,8.13,
4899,2630,2024-06-01,3,6.98,
4900,2124,2024-06-01,0,5.97,
4901,2787,2024-06-01,0,8.52,
4902,529,2024-06-01,10,7.82,Conflitos interpessoais
4903,2375,2024-06-01,6,5.43,
4904,2229,2024-06-01,10,6.4,
4905,1867,2024-06-01,3,7.22,
4906,1478,2024-06-01,9,7.54,
4907,2916,2024-06-01,3,9.49,
4908,188,2024-06-01,10,9.1,
4909,58,2024-06-01,0,7.76,
4910,2864,2024-06-01,2,6.99,
4911,418,2024-06-01,3,5.8,
4912,489,2024-06-01,6,8.24,
4913,748,2024-06-01,8,7.83,
4914,2913,2024-06-01,4,9.14,
4915,5,2024-06-01,0,8.08,
4916,701,2024-06-01,9,6.25,
4917,2551,2024-06-01,1,6.09,
4918,317,2024-06-01,9,6.13,
4919,346,2024-06-01,10,7.66,
4920,1123,2024-06-01,5,8.27,
4921,2689,2024-06-01,1,7.49,
4922,1676,2024-06-01,2,7.12,
4923,1554,2024-06-01,0,9.3,
4924,2086,2024-06-01,10,6.39,
4925,441,2024-06-01,2,7.33,
4926,215,2024-06-01,4,8.49,
4927,225,2024-06-01,10,9.22,
4928,2385,2024-06-01,3,6.89,
4929,736,2024-06-01,9,5.03,
4930,1238,2024-12-01,0,5.19,
4931,963,2024-12-01,5,7.92,
4932,460,2024-12-01,9,7.36,
4933,1145,2024-12-01,2,8.41,
4934,1164,2024-12-01,8,8.8,
4935,777,2024-12-01,5,7.64,
4936,1735,2024-12-01,7,7.28,
4937,2534,2024-12-01,7,5.58,
4938,2676,2024-12-01,5,6.07,
4939,241,2024-12-01,4,9.2,
4940,566,2024-12-01,7,6.75,
4941,2577,2024-12-01,7,6.33,
4942,1597,2024-12-01,10,7.48,Baixa participação em reuniões
