ID,Funcionario_ID,Treinamento_ID,Nome_Treinamento,Data_Inicio,Data_Conclusao,Horas_Capacitacao,Aderencia_Plano_Educacional,Avaliacao_Eficacia,Status
6168,1538,73,JavaScript Moderno,2023-06-26,,13.82,68.8,,Em Andamento
6169,1538,58,Power BI,2023-04-02,2024-06-27,38.92,67.53,7.3,Concluído
6170,1538,3,Liderança e Gestão de Pessoas,2024-02-10,2024-08-26,24.01,97.28,7.94,Concluído
6171,1538,17,Product Management,2024-07-05,2024-10-30,36.26,88.8,8.3,Concluído
6172,1538,29,Negociação,2023-12-24,2024-03-21,5.84,93.17,7.29,Concluído
6173,1541,35,Comunicação Eficaz,2023-08-15,2024-07-13,33.51,96.82,7.78,Concluído
6174,1541,33,Liderança e Gestão de Pessoas,2023-09-28,,4.57,78.06,,Em Andamento
6175,1541,3,Liderança e Gestão de Pessoas,2024-11-04,2024-12-29,35.72,88.55,9.74,Concluído
6176,1541,97,Product Management,2023-09-16,2024-03-31,17.55,81.08,6.64,Concluído
6177,1541,99,DevOps e CI/CD,2024-02-21,2024-06-05,4.39,67.72,6.78,Concluído
6178,1542,86,Design Thinking,2024-12-03,2024-12-18,22.15,77.78,7.81,Concluído
6179,1542,76,Design Thinking,2024-12-08,2024-12-30,7.96,63.7,8.73,Concluído
6180,1542,86,Machine Learning,2024-11-23,2024-12-30,16.09,70.59,7.71,Concluído
6181,1542,16,Gestão de Tempo,2024-06-26,2024-12-20,22.18,94.9,8.79,Concluído
6182,1542,85,Python Avançado,2024-06-19,2024-08-17,15.62,72.99,7.15,Concluído
6183,1542,47,Agile/Scrum,2024-09-28,,13.88,29.19,,Em Andamento
6184,1542,90,Oratória,2024-04-04,2024-05-11,22.42,79.82,9.95,Concluído
6185,1543,59,Product Management,2024-12-08,2024-12-13,36.71,81.34,9.02,Concluído
6186,1543,28,Power BI,2024-06-22,2024-07-12,7.79,68.02,6.01,Concluído
6187,1543,79,Design Thinking,2024-11-02,,19.03,55.23,,Em Andamento
6188,1543,56,Customer Success,2023-08-21,2023-09-04,6.2,94.51,9.66,Concluído
6189,1543,52,Data Analytics,2023-07-03,2023-08-05,32.12,88.94,8.29,Concluído
6190,1543,29,Power BI,2023-10-26,2024-05-13,37.23,73.87,9.19,Concluído
6191,1543,6,Segurança da Informação,2023-11-16,2024-01-02,15.43,68.38,6.13,Concluído
6192,1543,1,Gestão de Projetos,2024-05-19,2024-09-25,25.5,78.97,9.04,Concluído
6193,1544,72,Gestão de Tempo,2023-11-26,,13.87,78.46,,Em Andamento
6194,1545,42,Power BI,2024-02-29,2024-07-30,9.47,73.94,7.85,Concluído
6195,1545,37,Python Avançado,2024-04-10,2024-07-01,35.9,94.75,9.91,Concluído
6196,1546,53,Excel Avançado,2023-07-25,2023-10-29,19.84,98.86,6.36,Concluído
6197,1546,67,Gestão de Tempo,2024-11-01,,4.27,88.28,,Em Andamento
6198,1546,93,DevOps e CI/CD,2024-02-02,2024-12-23,36.67,64.13,9.53,Concluído
6199,1546,63,Oratória,2023-03-23,2024-08-16,30.02,65.82,9.12,Concluído
6200,1546,67,Python Avançado,2022-12-21,2022-12-30,38.6,71.48,7.12,Concluído
6201,1546,39,Cloud Computing AWS,2023-12-18,2024-09-14,7.79,92.88,6.49,Concluído
6202,1546,52,Power BI,2023-02-23,2024-11-06,11.27,83.63,6.2,Concluído
6203,1546,7,Cloud Computing AWS,2024-04-20,2024-05-12,30.11,69.05,9.44,Concluído
6204,1547,28,Python Avançado,2022-04-20,2024-09-12,14.12,75.62,9.65,Concluído
6205,1547,14,Python Avançado,2023-01-19,2023-08-15,18.2,88.83,6.08,Concluído
6206,1547,98,Product Management,2023-01-29,,3.34,55.51,,Em Andamento
6207,1547,60,Agile/Scrum,2023-02-21,2023-04-02,16.8,76.75,8.08,Concluído
6208,1548,83,Product Management,2024-01-04,2024-10-25,38.18,90.85,7.17,Concluído
6209,1548,10,Data Analytics,2024-09-07,2024-11-24,39.57,97.69,6.04,Concluído
6210,1548,17,Product Management,2024-12-23,2024-12-28,12.08,98.33,7.01,Concluído
6211,1548,99,DevOps e CI/CD,2023-12-26,2024-07-28,31.93,79.14,6.73,Concluído
6212,1549,48,Data Analytics,2023-12-31,2024-03-24,24.28,77.34,9.36,Concluído
6213,1549,68,Data Analytics,2024-02-02,2024-04-28,29.3,78.32,7.83,Concluído
6214,1549,99,Liderança e Gestão de Pessoas,2024-04-20,2024-11-03,18.86,61.86,9.13,Concluído
6215,1549,81,Excel Avançado,2024-09-04,2024-10-14,15.49,89.26,7.42,Concluído
6216,1549,9,Excel Avançado,2023-11-08,2024-03-24,26.53,73.51,7.14,Concluído
6217,1549,33,Segurança da Informação,2024-03-23,2024-07-25,37.84,69.59,6.73,Concluído
6218,1550,33,Oratória,2024-09-22,2024-09-30,6.67,72.64,8.63,Concluído
6219,1550,77,Oratória,2024-10-20,2024-12-20,35.96,90.56,9.72,Concluído
6220,1550,20,Liderança e Gestão de Pessoas,2024-12-05,2024-12-12,27.5,84.58,6.36,Concluído
6221,1550,99,Negociação,2023-06-08,2023-06-09,5.96,61.89,8.08,Concluído
6222,1550,81,Product Management,2023-04-15,2023-08-26,4.83,80.74,8.11,Concluído
6223,1550,97,Data Analytics,2023-08-12,2024-03-10,21.45,63.58,6.15,Concluído
6224,1550,71,Negociação,2022-06-28,2024-08-05,26.35,96.2,8.44,Concluído
6225,1550,61,Agile/Scrum,2024-04-18,,4.87,23.14,,Cancelado
6226,1551,64,Gestão de Projetos,2023-03-21,2024-12-28,39.66,88.37,8.75,Concluído
6227,1551,7,Machine Learning,2022-11-22,,19.0,59.61,,Em Andamento
6228,1551,73,Cloud Computing AWS,2023-11-29,,7.27,29.51,,Cancelado
6229,1551,66,Oratória,2022-07-05,2024-08-26,26.04,98.51,8.14,Concluído
6230,1551,27,Excel Avançado,2023-04-25,2024-07-26,20.49,75.6,8.85,Concluído
6231,1553,77,Customer Success,2024-02-05,2024-05-27,17.05,94.22,7.95,Concluído
6232,1553,66,Negociação,2024-08-06,2024-10-22,38.11,62.85,6.56,Concluído
6233,1553,66,DevOps e CI/CD,2024-11-27,2024-12-20,5.82,79.67,7.4,Concluído
6234,1553,3,Oratória,2024-05-13,2024-12-10,24.6,90.49,7.48,Concluído
6235,1554,28,Oratória,2022-08-03,2024-10-02,30.34,95.72,9.62,Concluído
6236,1555,5,Liderança e Gestão de Pessoas,2023-02-10,2024-08-06,16.72,82.89,9.48,Concluído
6237,1555,63,Customer Success,2024-09-04,2024-12-31,30.75,89.97,8.79,Concluído
6238,1555,44,Oratória,2022-10-12,2023-01-30,30.75,74.86,6.98,Concluído
6239,1555,50,Comunicação Eficaz,2022-09-22,2023-11-19,11.26,84.22,9.75,Concluído
6240,1555,23,JavaScript Moderno,2022-08-05,,16.43,18.41,,Em Andamento
6241,1556,78,Oratória,2023-04-03,2023-08-17,7.04,68.49,8.53,Concluído
6242,1556,43,Comunicação Eficaz,2023-05-14,2024-03-24,9.5,77.03,9.89,Concluído
6243,1556,78,Data Analytics,2023-07-29,2024-01-12,39.64,77.97,9.85,Concluído
6244,1557,24,Python Avançado,2024-12-27,2024-12-31,16.0,81.75,6.43,Concluído
6245,1557,14,Negociação,2024-10-28,2024-11-23,33.48,96.0,9.06,Concluído
6246,1557,82,Gestão de Tempo,2024-10-23,2024-12-05,7.54,92.23,7.08,Concluído
6247,1557,50,Negociação,2024-11-15,2024-11-18,25.85,72.46,8.1,Concluído
6248,1558,35,Comunicação Eficaz,2023-03-03,,2.17,34.19,,Em Andamento
6249,1558,9,Data Analytics,2023-11-22,,8.83,56.84,,Em Andamento
6250,1558,2,Gestão de Projetos,2024-07-05,2024-07-24,10.57,95.24,6.44,Concluído
6251,1558,54,Negociação,2023-07-12,2024-05-10,35.9,94.79,8.72,Concluído
6252,1558,99,Agile/Scrum,2024-10-13,2024-11-10,6.82,92.02,7.44,Concluído
6253,1558,99,Design Thinking,2024-05-11,2024-06-03,13.78,92.55,7.13,Concluído
6254,1558,83,Segurança da Informação,2023-10-22,2024-08-05,16.38,81.16,9.65,Concluído
6255,1559,64,Machine Learning,2023-07-17,2024-03-04,6.81,93.63,7.21,Concluído
6256,1559,57,Segurança da Informação,2024-01-14,2024-02-26,12.46,63.3,9.08,Concluído
6257,1559,84,Design Thinking,2023-09-19,,8.64,5.61,,Em Andamento
6258,1559,86,Vendas Consultivas,2024-10-14,2024-10-21,20.8,70.83,9.35,Concluído
6259,1559,20,Machine Learning,2024-11-27,2024-12-11,6.73,76.47,9.73,Concluído
6260,1560,60,Agile/Scrum,2024-12-27,2024-12-29,22.95,86.42,9.62,Concluído
6261,1560,93,Gestão de Tempo,2024-07-08,2024-07-20,28.02,73.34,7.05,Concluído
6262,1560,40,Liderança e Gestão de Pessoas,2024-12-26,2024-12-27,14.98,64.97,7.05,Concluído
6263,1560,46,Customer Success,2024-03-27,2024-05-17,33.72,73.32,8.75,Concluído
6264,1560,77,Gestão de Tempo,2024-07-16,2024-11-17,23.78,87.75,9.61,Concluído
6265,1560,58,Segurança da Informação,2024-08-22,,9.23,22.71,,Em Andamento
6266,1561,49,Customer Success,2024-11-29,2024-12-12,30.18,90.27,8.45,Concluído
6267,1561,95,Cloud Computing AWS,2023-08-12,2023-08-24,29.8,93.74,8.06,Concluído
6268,1561,65,Machine Learning,2024-02-10,2024-07-18,31.66,66.69,9.53,Concluído
6269,1561,36,Vendas Consultivas,2024-12-13,2024-12-24,12.43,84.24,6.43,Concluído
6270,1561,96,Machine Learning,2024-08-16,2024-12-16,19.58,80.87,6.91,Concluído
6271,1561,46,Product Management,2023-11-14,2024-10-07,12.12,63.46,6.72,Concluído
6272,1561,36,Agile/Scrum,2024-01-21,,14.07,7.5,,Em Andamento
6273,1561,95,Gestão de Tempo,2024-09-03,2024-10-29,26.96,65.13,7.04,Concluído
6274,1562,71,Python Avançado,2024-12-27,2024-12-28,16.29,75.95,8.72,Concluído
6275,1562,27,Machine Learning,2024-12-15,2024-12-28,25.49,78.02,7.26,Concluído
6276,1562,47,Oratória,2024-11-14,,15.96,89.8,,Em Andamento
6277,1562,36,JavaScript Moderno,2024-12-11,,14.35,0.96,,Em Andamento
6278,1563,87,Customer Success,2024-08-24,2024-12-15,20.46,85.38,9.8,Concluído
6279,1563,23,Agile/Scrum,2024-02-19,,15.7,57.8,,Em Andamento
6280,1563,72,Excel Avançado,2023-06-02,2024-12-05,4.16,82.84,9.18,Concluído
6281,1563,48,Agile/Scrum,2023-02-10,2024-07-12,35.57,76.88,6.68,Concluído
6282,1563,67,Customer Success,2023-06-01,2024-05-08,39.61,96.25,8.01,Concluído
6283,1563,82,Machine Learning,2022-03-14,,4.48,6.02,,Em Andamento
6284,1564,55,Comunicação Eficaz,2024-09-11,2024-12-21,32.79,64.12,9.68,Concluído
6285,1564,27,Python Avançado,2024-04-16,2024-09-01,26.31,72.48,7.35,Concluído
6286,1564,88,Gestão de Projetos,2023-10-14,2024-08-10,11.76,87.61,9.34,Concluído
6287,1564,95,Design Thinking,2023-03-05,2024-08-09,8.66,70.62,8.33,Concluído
6288,1565,98,Machine Learning,2023-05-12,,12.65,8.75,,Em Andamento
6289,1565,71,Segurança da Informação,2022-07-28,,6.27,35.16,,Em Andamento
6290,1565,93,Data Analytics,2024-09-06,2024-11-01,8.58,66.18,7.71,Concluído
6291,1565,36,JavaScript Moderno,2024-03-29,,18.54,82.59,,Em Andamento
6292,1566,71,Product Management,2024-03-25,2024-12-11,21.09,87.34,9.75,Concluído
6293,1568,54,DevOps e CI/CD,2022-09-11,2023-01-17,17.72,96.03,7.84,Concluído
6294,1568,98,Cloud Computing AWS,2023-09-15,2024-01-08,9.3,68.77,9.11,Concluído
6295,1568,64,Power BI,2022-09-10,2024-09-26,34.76,75.0,7.93,Concluído
6296,1568,76,Machine Learning,2024-07-23,2024-12-18,33.3,82.15,9.46,Concluído
6297,1568,36,Gestão de Projetos,2024-09-18,2024-10-27,35.76,68.39,8.84,Concluído
6298,1569,17,Design Thinking,2024-03-02,2024-12-10,25.92,68.41,9.59,Concluído
6299,1569,22,Cloud Computing AWS,2024-12-09,2024-12-21,14.26,97.14,7.1,Concluído
6300,1569,29,Excel Avançado,2024-10-18,2024-11-15,9.5,72.47,7.68,Concluído
6301,1569,99,Negociação,2024-12-09,2024-12-20,6.55,83.7,9.81,Concluído
6302,1569,37,Cloud Computing AWS,2024-08-18,2024-10-14,32.18,62.46,9.04,Concluído
6303,1569,32,DevOps e CI/CD,2024-08-03,2024-11-23,14.31,86.24,9.3,Concluído
6304,1569,71,Negociação,2024-03-31,2024-06-26,10.4,81.45,7.65,Concluído
6305,1569,57,Product Management,2024-07-20,2024-08-30,6.95,63.92,8.56,Concluído
6306,1570,5,DevOps e CI/CD,2024-11-19,2024-11-30,38.85,90.21,9.24,Concluído
6307,1570,79,Data Analytics,2024-11-04,2024-12-11,17.65,95.15,7.06,Concluído
6308,1570,61,Machine Learning,2024-11-30,2024-12-02,32.82,97.46,6.2,Concluído
6309,1570,68,Gestão de Tempo,2024-11-13,,9.36,32.86,,Em Andamento
6310,1570,79,Gestão de Tempo,2024-11-23,2024-12-29,27.03,76.23,6.59,Concluído
6311,1570,9,Oratória,2024-10-01,,9.08,5.63,,Cancelado
6312,1570,15,Gestão de Projetos,2024-11-25,2024-12-21,7.86,66.15,8.63,Concluído
6313,1571,3,Product Management,2024-12-29,,11.21,34.07,,Em Andamento
6314,1571,14,Cloud Computing AWS,2024-12-08,,6.11,42.57,,Em Andamento
6315,1571,64,Comunicação Eficaz,2024-12-24,2024-12-26,6.92,63.19,7.58,Concluído
6316,1571,47,Segurança da Informação,2024-12-16,2024-12-17,33.61,80.83,6.38,Concluído
6317,1571,62,Machine Learning,2024-12-28,2024-12-30,38.54,94.93,6.06,Concluído
6318,1573,51,Comunicação Eficaz,2024-07-03,2024-10-04,18.74,60.21,8.23,Concluído
6319,1574,90,Machine Learning,2024-03-17,,3.86,7.16,,Cancelado
6320,1574,59,DevOps e CI/CD,2024-07-05,2024-09-27,29.07,97.53,9.49,Concluído
6321,1574,36,Gestão de Projetos,2024-12-14,2024-12-29,26.23,82.43,9.3,Concluído
6322,1574,10,Design Thinking,2023-07-04,2024-02-04,37.44,82.1,9.69,Concluído
6323,1574,27,Negociação,2023-05-17,2023-05-30,5.6,75.98,8.37,Concluído
6324,1575,85,Comunicação Eficaz,2024-12-19,2024-12-22,9.41,98.74,9.25,Concluído
6325,1575,52,Negociação,2023-09-12,,8.13,58.61,,Em Andamento
6326,1575,11,DevOps e CI/CD,2023-03-28,2024-04-03,21.58,96.2,8.28,Concluído
6327,1575,14,Data Analytics,2024-02-14,2024-12-07,11.23,88.8,9.58,Concluído
6328,1576,57,Product Management,2024-09-23,2024-10-23,25.77,87.69,6.59,Concluído
6329,1576,57,Design Thinking,2024-08-03,2024-08-28,29.95,73.16,9.38,Concluído
6330,1576,6,Negociação,2024-08-03,2024-11-14,23.02,73.99,8.73,Concluído
6331,1576,10,Oratória,2024-10-26,2024-12-21,20.16,70.78,8.3,Concluído
6332,1576,36,Segurança da Informação,2024-07-25,2024-12-12,5.87,94.31,9.15,Concluído
6333,1576,84,Segurança da Informação,2024-10-14,2024-11-04,24.2,94.56,6.25,Concluído
6334,1576,1,Gestão de Projetos,2024-11-30,2024-12-08,27.05,61.5,9.03,Concluído
6335,1577,1,JavaScript Moderno,2024-07-25,2024-08-07,29.48,92.96,9.73,Concluído
6336,1577,72,Gestão de Tempo,2024-12-24,2024-12-31,31.5,64.67,6.25,Concluído
6337,1577,82,Design Thinking,2022-09-26,2023-11-29,22.05,72.32,6.7,Concluído
6338,1577,3,Segurança da Informação,2022-09-13,2024-03-10,32.85,62.59,6.38,Concluído
6339,1577,47,Oratória,2023-03-29,,7.77,5.68,,Cancelado
6340,1577,26,Segurança da Informação,2024-03-16,2024-04-04,29.94,86.93,7.78,Concluído
6341,1578,35,Vendas Consultivas,2024-09-24,2024-12-25,26.83,79.16,7.02,Concluído
6342,1578,60,Gestão de Projetos,2024-02-17,,17.81,88.06,,Em Andamento
6343,1578,76,Gestão de Tempo,2024-09-18,,10.19,65.89,,Em Andamento
6344,1578,83,Comunicação Eficaz,2024-05-17,2024-08-20,11.05,92.94,6.72,Concluído
6345,1579,100,Design Thinking,2024-01-22,2024-11-20,37.82,73.24,8.22,Concluído
6346,1579,51,DevOps e CI/CD,2024-09-21,,5.02,7.45,,Em Andamento
6347,1580,1,Cloud Computing AWS,2024-09-18,2024-11-09,17.54,71.01,9.12,Concluído
6348,1580,22,Liderança e Gestão de Pessoas,2023-09-02,2024-01-16,12.4,84.73,7.09,Concluído
6349,1580,63,Liderança e Gestão de Pessoas,2024-10-31,2024-12-31,34.64,68.69,6.09,Concluído
6350,1580,74,Gestão de Projetos,2024-12-17,2024-12-21,4.24,84.94,7.98,Concluído
6351,1580,46,Oratória,2024-05-13,,6.49,15.8,,Cancelado
6352,1580,79,JavaScript Moderno,2024-12-24,2024-12-25,15.92,87.93,7.53,Concluído
6353,1580,8,Machine Learning,2024-10-12,2024-12-27,25.91,82.82,9.46,Concluído
6354,1581,2,JavaScript Moderno,2024-05-29,2024-08-14,29.28,83.13,8.24,Concluído
6355,1581,77,Gestão de Projetos,2022-05-25,2024-03-16,17.2,87.78,8.27,Concluído
6356,1581,6,Data Analytics,2024-04-08,2024-12-24,6.99,67.0,8.29,Concluído
6357,1582,49,Excel Avançado,2024-02-03,2024-12-02,31.38,66.73,7.31,Concluído
6358,1582,10,DevOps e CI/CD,2022-11-27,2023-06-20,13.34,87.99,7.79,Concluído
6359,1582,25,Customer Success,2023-09-13,2024-07-01,23.28,87.85,6.92,Concluído
6360,1582,22,Negociação,2023-10-05,2024-10-21,18.07,80.17,6.5,Concluído
6361,1582,93,Gestão de Tempo,2023-01-01,2023-10-04,30.73,97.07,7.23,Concluído
6362,1582,61,Gestão de Tempo,2023-04-19,2023-12-21,18.06,73.2,9.38,Concluído
6363,1582,20,Cloud Computing AWS,2023-06-26,2023-07-28,36.27,74.06,8.5,Concluído
6364,1582,1,JavaScript Moderno,2023-11-26,2023-12-14,25.08,82.15,8.27,Concluído
6365,1583,37,Customer Success,2024-08-27,2024-09-28,17.22,97.17,9.94,Concluído
6366,1583,70,Segurança da Informação,2024-12-14,2024-12-24,9.28,79.33,8.32,Concluído
6367,1584,46,Cloud Computing AWS,2024-07-03,2024-10-05,18.79,92.88,9.29,Concluído
6368,1584,39,JavaScript Moderno,2024-12-26,2024-12-29,36.23,69.76,9.58,Concluído
6369,1584,37,JavaScript Moderno,2023-08-15,2023-11-05,31.08,69.11,6.63,Concluído
6370,1584,94,Oratória,2022-04-24,,9.16,9.95,,Cancelado
6371,1584,63,Power BI,2022-08-26,2023-09-14,32.42,69.71,7.18,Concluído
6372,1584,84,Oratória,2023-02-12,,9.65,15.41,,Em Andamento
6373,1584,81,Excel Avançado,2023-10-06,2024-11-30,23.16,81.53,8.67,Concluído
6374,1585,52,Cloud Computing AWS,2024-04-08,2024-09-26,16.59,75.72,7.91,Concluído
6375,1585,14,Gestão de Projetos,2024-05-21,2024-08-02,31.92,99.89,6.2,Concluído
6376,1585,1,Vendas Consultivas,2024-06-01,2024-12-06,5.74,81.04,9.99,Concluído
6377,1585,57,Power BI,2024-10-24,2024-12-26,38.21,80.85,9.2,Concluído
6378,1585,98,Oratória,2024-07-31,2024-08-13,30.9,82.31,7.46,Concluído
6379,1586,61,Oratória,2023-12-12,,18.96,89.23,,Em Andamento
6380,1586,43,Comunicação Eficaz,2024-05-06,2024-09-14,10.74,90.76,7.5,Concluído
6381,1587,24,JavaScript Moderno,2023-01-24,2024-08-27,12.66,79.52,6.68,Concluído
6382,1587,48,Gestão de Projetos,2022-09-07,2023-09-18,21.85,90.55,8.67,Concluído
6383,1587,30,Negociação,2023-06-04,2024-05-21,15.18,67.31,8.28,Concluído
6384,1587,14,Segurança da Informação,2023-10-26,2024-10-06,28.77,96.14,6.42,Concluído
6385,1588,26,Excel Avançado,2024-10-22,,4.11,36.04,,Em Andamento
6386,1588,23,Segurança da Informação,2024-10-07,,16.77,44.64,,Em Andamento
6387,1588,78,Cloud Computing AWS,2024-08-13,2024-10-31,15.95,81.25,6.52,Concluído
6388,1589,1,Comunicação Eficaz,2024-12-29,2024-12-31,15.94,78.63,9.3,Concluído
6389,1589,94,JavaScript Moderno,2024-01-11,2024-01-20,32.02,65.07,7.52,Concluído
6390,1589,44,Gestão de Projetos,2023-11-30,2024-05-21,9.91,82.26,6.4,Concluído
6391,1590,52,JavaScript Moderno,2023-03-29,2023-07-19,16.71,66.45,8.78,Concluído
6392,1590,52,Excel Avançado,2023-11-07,2024-08-30,7.46,96.16,9.26,Concluído
6393,1590,88,Comunicação Eficaz,2024-11-13,2024-12-07,13.24,81.55,7.55,Concluído
6394,1590,75,Agile/Scrum,2024-04-19,,4.21,70.15,,Em Andamento
6395,1590,10,Agile/Scrum,2024-04-14,2024-06-28,33.17,70.82,7.71,Concluído
6396,1591,67,Segurança da Informação,2024-08-26,2024-11-18,33.23,60.65,7.69,Concluído
6397,1594,54,Power BI,2022-09-12,2024-01-15,22.8,62.23,6.36,Concluído
6398,1595,6,Agile/Scrum,2023-04-02,2023-09-06,20.17,94.09,6.43,Concluído
6399,1595,11,Power BI,2024-08-06,2024-12-11,22.6,64.52,9.12,Concluído
6400,1595,82,Negociação,2023-07-01,2024-10-26,17.68,81.29,6.46,Concluído
6401,1596,90,Agile/Scrum,2024-08-27,,14.67,16.53,,Em Andamento
6402,1596,46,Python Avançado,2024-06-02,2024-12-18,28.45,74.51,9.31,Concluído
6403,1596,56,Negociação,2024-07-15,,3.39,73.17,,Em Andamento
6404,1596,76,JavaScript Moderno,2024-06-16,2024-11-16,33.4,76.51,8.66,Concluído
6405,1596,93,Vendas Consultivas,2024-06-04,2024-08-05,39.05,73.31,8.98,Concluído
6406,1596,15,Gestão de Projetos,2024-10-11,2024-11-01,38.27,68.27,8.48,Concluído
6407,1596,50,Oratória,2024-09-10,2024-09-18,32.91,64.49,8.32,Concluído
6408,1596,19,Product Management,2024-09-13,2024-09-21,30.11,74.65,9.37,Concluído
6409,1597,35,Customer Success,2024-01-07,2024-02-21,22.63,84.64,8.73,Concluído
6410,1597,61,JavaScript Moderno,2024-12-22,2024-12-28,15.36,69.77,6.38,Concluído
6411,1597,46,Gestão de Tempo,2024-11-06,,10.81,75.36,,Em Andamento
6412,1597,94,Negociação,2022-08-01,2022-12-29,4.23,99.44,6.77,Concluído
6413,1598,63,Design Thinking,2024-11-16,,12.24,78.71,,Em Andamento
6414,1598,53,Comunicação Eficaz,2024-12-28,2024-12-31,27.95,86.71,7.69,Concluído
6415,1598,65,Machine Learning,2024-10-28,2024-12-25,16.76,60.23,9.37,Concluído
6416,1598,78,Machine Learning,2024-11-02,,4.08,34.92,,Em Andamento
6417,1600,74,Gestão de Tempo,2024-02-22,2024-04-27,37.07,71.19,6.38,Concluído
6418,1600,100,Design Thinking,2024-11-17,2024-12-29,31.6,70.79,6.15,Concluído
6419,1601,15,Gestão de Tempo,2024-11-10,2024-12-15,7.34,79.57,9.89,Concluído
6420,1601,76,Negociação,2024-07-19,2024-09-03,23.05,73.91,6.76,Concluído
6421,1601,87,DevOps e CI/CD,2023-04-12,2024-05-14,17.36,73.31,9.62,Concluído
6422,1601,59,Gestão de Projetos,2024-02-27,,5.54,11.97,,Cancelado
6423,1601,6,Excel Avançado,2023-07-07,2024-06-14,17.3,68.7,7.91,Concluído
6424,1602,96,Design Thinking,2024-11-25,2024-12-04,6.23,96.3,8.11,Concluído
6425,1604,86,Python Avançado,2024-11-26,2024-11-29,38.75,84.37,8.4,Concluído
6426,1604,5,Cloud Computing AWS,2024-09-16,2024-10-07,18.16,71.97,7.28,Concluído
6427,1604,23,Vendas Consultivas,2023-11-29,2024-04-05,24.89,68.21,9.41,Concluído
6428,1604,24,Product Management,2023-12-08,2024-08-25,30.06,77.67,6.71,Concluído
6429,1605,48,Oratória,2024-12-25,2024-12-31,31.83,76.15,9.7,Concluído
6430,1605,28,Vendas Consultivas,2024-12-23,2024-12-26,8.97,86.25,8.77,Concluído
6431,1605,85,Product Management,2024-12-28,2024-12-29,5.41,70.11,8.57,Concluído
6432,1606,9,DevOps e CI/CD,2024-11-07,,11.93,63.02,,Em Andamento
6433,1607,85,Design Thinking,2024-09-23,,3.48,83.51,,Em Andamento
6434,1607,29,Data Analytics,2024-09-08,2024-11-20,11.25,97.34,7.86,Concluído
6435,1607,64,Liderança e Gestão de Pessoas,2024-09-27,2024-12-02,22.24,84.94,8.47,Concluído
6436,1607,16,Segurança da Informação,2024-10-14,2024-11-28,33.49,96.61,8.86,Concluído
6437,1607,47,Excel Avançado,2024-08-22,2024-10-22,25.03,94.45,6.11,Concluído
6438,1607,15,DevOps e CI/CD,2024-09-03,2024-11-06,17.27,85.66,7.22,Concluído
6439,1608,66,Customer Success,2024-06-01,2024-09-03,11.86,74.94,6.43,Concluído
6440,1608,2,Design Thinking,2024-08-31,,7.25,52.55,,Em Andamento
6441,1608,28,JavaScript Moderno,2024-06-01,2024-07-10,35.57,71.21,6.22,Concluído
6442,1608,71,Data Analytics,2024-12-20,,5.25,5.24,,Em Andamento
6443,1609,57,Data Analytics,2023-10-05,2023-12-07,25.63,69.41,6.42,Concluído
6444,1609,84,Agile/Scrum,2024-02-23,2024-10-31,17.0,82.02,9.42,Concluído
6445,1609,54,Cloud Computing AWS,2024-05-30,2024-07-19,38.81,91.43,6.84,Concluído
6446,1609,55,Comunicação Eficaz,2024-02-10,2024-03-16,18.38,67.51,6.23,Concluído
